Rice,Wheat,Maize,Jowar (Sorghum),Bajra (Pearl Millet),Ragi (Finger Millet),Barley,Gram (Chickpea),Tur (Pigeon Pea),Urad (Black Gram),Moong (Green Gram),Masoor (Red Lentil),Peas,Sugarcane,Cotton,Sunflower,Jute,Groundnut,Sesamum (Sesame),Tea,Coffee,Rubber,Coconut,Banana,Mango,Guava,Papaya,Potato,Onion,Carrot,Cauliflower,Turmeric,Dry Chillies,Coriander,Barseem,Napier Grass,Lucerne,Mustard,Rajma (Kidney Beans),Sugar Beet,Cabbage,Turnip,Radish,Spinach
57.05986739428699,40.00000000000001,43.2102837301544,3.8523404761852764,15.901560317456852,23.85234047618528,40.00000000000001,40.00000000000001,29.234893650790188,3.8523404761852764,3.8523404761852764,40.00000000000001,40.00000000000001,71.92617023809265,17.613711640205864,23.85234047618528,61.926170238092645,29.234893650790188,3.8523404761852764,73.21028373015442,79.87695039682107,68.4659574829895,40.00000000000001,80.00000000000001,38.68682977210718,44.28563880084768,60.60025222235057,40.00000000000001,40.00000000000001,39.70468095237056,40.00000000000001,59.23489365079019,0.0,35.85234047618528,40.00000000000001,49.66819197545259,40.00000000000001,40.00000000000001,33.2102837301544,40.00000000000001,40.00000000000001,40.00000000000001,40.00000000000001,50.00000000000001
80.00000000000001,23.288023949976644,48.56202594580804,60.00000000000001,60.00000000000001,58.27443113496964,18.56202594580803,30.849620756646424,60.00000000000001,60.00000000000001,60.00000000000001,25.51628742331309,21.62459366783546,70.00000000000001,70.30626621743717,48.27443113496964,80.00000000000001,69.68407423583977,60.00000000000001,68.56202594580805,61.89535927914137,70.00000000000001,80.00000000000001,70.00000000000001,70.00000000000001,62.473155540622784,80.00000000000001,18.274431134969635,18.56202594580803,0.0,0.0,90.00000000000001,56.23293650577903,26.274431134969635,11.895359279141362,64.19872440565315,48.53369499248618,25.51628742331309,48.56202594580804,11.895359279141362,0.0,11.895359279141362,11.895359279141362,32.51879318074588
61.97688110805242,50.00000000000001,49.509574822993464,10.000000000000002,12.940993191728106,19.411489787592156,50.00000000000001,50.00000000000001,26.27432652506144,0.0,0.0,50.00000000000001,50.00000000000001,59.70574489379609,12.679433097324615,29.411489787592156,69.7057448937961,36.27432652506145,10.000000000000002,69.50957482299347,66.17624148966014,65.29392127685155,30.000000000000004,79.7057448937961,32.61217038839148,27.014895898246795,44.35264032258264,49.41148978759217,50.00000000000001,40.82297957518431,48.82297957518432,56.27432652506145,0.0,41.41148978759217,50.00000000000001,33.87773263571608,49.607659858394776,50.00000000000001,29.509574822993464,50.00000000000001,49.15927112513166,50.00000000000001,50.00000000000001,39.547299836609355
71.07789006045907,23.010865082637533,37.428437172857336,50.00000000000001,50.00000000000001,34.914124607428796,17.428437172857326,41.94274973828587,50.00000000000001,50.00000000000001,50.00000000000001,26.60941640495253,22.08151757673485,84.49533433753635,33.237916230476436,34.914124607428796,72.29346807255088,50.00000000000001,50.00000000000001,57.428437172857336,53.05523857874154,70.00000000000001,71.142655759286,74.07189851734684,71.83477445804071,34.914124607428796,54.7219052454082,14.914124607428791,17.428437172857326,10.000000000000002,10.000000000000002,80.00000000000001,19.828249214857582,22.914124607428793,10.76177050619066,50.00000000000001,39.94274973828586,26.60941640495253,37.428437172857336,10.76177050619066,10.000000000000002,10.76177050619066,10.76177050619066,32.24163431340677
55.42612417254829,50.49458957289534,41.042829369826435,0.0,12.092790839214953,18.13918625882243,40.00000000000001,40.00000000000001,40.92071374544363,0.5935074874744033,0.0,40.00000000000001,40.00000000000001,59.069593129411224,37.8867046894742,18.13918625882243,52.772839385674025,51.564343806458574,0.0,54.251486053193894,58.81923480528149,51.86643154452114,30.000000000000004,69.06959312941123,45.58107841711131,58.139186258822434,48.44932188235203,48.73269374629684,40.59350748747441,38.27837251764486,36.27837251764487,51.228288343390155,36.13821963391029,30.139186258822434,55.49458957289534,55.42612417254829,74.89767713979192,40.00000000000001,38.44932188235203,40.00000000000001,37.34169465546062,40.00000000000001,50.00000000000001,48.568604814478796
66.45814751728325,10.000000000000002,16.406017729937385,29.68722127592486,49.79148085061658,10.000000000000002,10.000000000000002,15.124814183949907,39.56235077216423,29.68722127592486,29.68722127592486,10.000000000000002,10.000000000000002,89.84361063796244,27.328152441160743,10.000000000000002,79.84361063796244,51.976036021466946,29.68722127592486,46.40601772993739,50.00000000000001,62.63372948280348,50.00000000000001,79.84361063796244,61.53383752356806,58.736135503254,66.4060177299374,20.000000000000004,10.000000000000002,20.000000000000004,10.000000000000002,66.45814751728325,35.51788850418371,10.000000000000002,13.10420325488099,75.19428302053724,48.64270268813361,10.000000000000002,26.406017729937385,10.000000000000002,10.000000000000002,10.000000000000002,20.000000000000004,32.83632405840375
55.4698431358697,66.62108413235774,57.68609396260948,19.35220400160942,49.56813600107295,51.92057780307284,70.00000000000001,64.93162619853659,61.280385202048556,40.434252563365526,39.42057780307284,70.00000000000001,70.00000000000001,43.65351185899288,52.036870437641916,49.42057780307284,42.24447580226814,58.19165889742603,39.42057780307284,48.3892266567233,40.00000000000001,53.70973990929176,19.097514745377634,47.671269599549724,38.93171275129194,42.23634102610807,30.713443483194844,65.94530095882928,65.94530095882928,64.93162619853659,70.00000000000001,44.307734722633924,28.53235782773519,66.48895160453627,61.62108413235773,47.40669049126265,58.53235782773519,67.89060191765854,56.98296126849566,63.242168264715446,64.93162619853659,64.93162619853659,68.49328708404182,64.93162619853659
47.8810575004323,10.000000000000002,14.111975409091949,26.93437049091034,37.95624699394023,0.0,10.000000000000002,13.28958032727356,24.622913660606898,16.93437049091034,16.93437049091034,10.000000000000002,10.000000000000002,68.46718524545518,0.0,10.000000000000002,68.46718524545518,34.622913660606905,26.93437049091034,34.111975409091954,30.000000000000004,50.66740749350739,30.000000000000004,58.46718524545518,42.55906398705998,14.34419178643387,36.021748016882434,20.000000000000004,10.000000000000002,20.000000000000004,10.000000000000002,54.622913660606905,10.000000000000002,10.000000000000002,10.000000000000002,28.967105447040765,31.289580327273562,10.000000000000002,14.111975409091949,10.000000000000002,10.000000000000002,10.000000000000002,20.000000000000004,10.718746531469494
87.26259924652562,16.072229899837247,29.911582391490352,45.89389886978842,50.00000000000001,25.89389886978842,10.000000000000002,25.92926591319228,49.63269053054642,45.89389886978842,45.89389886978842,20.595932579858946,15.638499192706016,90.00000000000001,39.993011651669406,25.89389886978842,80.00000000000001,62.15124891854345,45.89389886978842,59.911582391490356,63.244915724823684,74.2099277641346,69.86737358723553,87.94694943489422,76.26718079071675,64.14062639246897,79.91158239149036,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,77.26259924652562,24.888649672017834,13.893898869788417,12.370091284020807,85.50932676920617,48.817915585210116,20.595932579858946,29.911582391490352,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,35.30299913060648
80.00000000000001,57.16359825623231,64.35801686375184,50.00000000000001,50.00000000000001,50.00000000000001,40.631799553364594,42.50543964269168,66.96501405312654,52.35801686375184,50.00000000000001,47.17210630935835,43.39868533145537,80.00000000000001,77.7237605398449,50.00000000000001,72.8209915681241,77.39858347410846,50.00000000000001,65.2139943787494,76.78612445482203,77.12839662724964,80.00000000000001,80.00000000000001,90.00000000000001,80.00000000000001,80.00000000000001,33.11617632778934,42.98981641711642,10.000000000000002,20.000000000000004,75.2139943787494,77.39858347410846,48.75815946403751,50.93014693982445,90.00000000000001,77.39858347410846,47.17210630935835,50.00000000000001,33.96513288669793,20.000000000000004,33.96513288669793,23.965132886697926,44.42935343387501
79.83808256378032,37.757774957272595,58.41281577899107,78.08510744445438,80.00000000000001,58.08510744445437,31.737589537045306,47.39007162963625,78.7234049629696,78.08510744445438,78.08510744445438,42.05673829630292,37.203648174610265,55.95543794355206,55.65011938272708,48.08510744445437,50.00000000000001,76.34856656435942,78.08510744445438,30.629331617693897,15.07092287037864,53.11012199442799,44.275190866054395,51.60994843066786,60.92927908264591,42.90467757886868,45.07520265801818,30.000000000000004,31.737589537045306,30.000000000000004,30.000000000000004,57.61514704361817,37.62516160138983,36.08510744445437,30.000000000000004,63.542975097383895,53.01523323102607,42.05673829630292,61.73758953704532,30.000000000000004,30.000000000000004,30.000000000000004,30.000000000000004,46.98854418804183
74.89647880578566,26.604784093869004,40.488516101691424,56.58621932202971,50.00000000000001,26.58621932202971,20.488516101691427,46.39081288135315,47.72414621468648,46.58621932202971,46.58621932202971,31.057479548019806,26.133013801449792,89.71914222094216,23.984688135588566,36.58621932202971,79.60679910931903,57.72414621468648,56.58621932202971,50.488516101691424,53.42864854434377,64.70444237287838,60.73277415253714,77.9906474374141,64.58200230748223,26.58621932202971,55.09531521101045,20.000000000000004,20.488516101691427,20.000000000000004,20.000000000000004,77.72414621468648,10.000000000000002,24.58621932202971,20.000000000000004,47.72414621468648,44.39081288135315,31.057479548019806,30.488516101691424,20.000000000000004,20.000000000000004,20.000000000000004,20.000000000000004,25.835553324638237
65.65116830794692,33.649058794727665,41.776164271940175,48.47675246192038,48.984501641280254,10.000000000000002,20.000000000000004,24.317834974613586,54.300227102674576,32.85562301559357,28.476752461920377,20.000000000000004,20.000000000000004,79.23837623096021,38.98679409604575,20.000000000000004,71.04894095412361,74.49321870342777,38.47675246192038,29.937670200375916,31.81056472316341,48.493334790637064,40.00000000000001,69.2383762309602,60.433411329018526,40.00000000000001,55.39729371826698,24.378870553673192,24.378870553673192,20.000000000000004,20.000000000000004,60.19154479005585,38.84205039548086,20.000000000000004,38.649058794727665,65.65116830794692,61.159885370094436,20.000000000000004,15.397293718266976,20.000000000000004,20.000000000000004,20.000000000000004,20.000000000000004,11.905194201477208
78.93733497380167,50.00000000000001,50.00000000000001,38.406002460702474,45.60400164046832,58.406002460702474,50.00000000000001,50.00000000000001,58.937334973801654,38.406002460702474,38.406002460702474,50.00000000000001,50.00000000000001,79.20300123035125,54.73274135315933,58.406002460702474,79.20300123035125,58.937334973801654,38.406002460702474,70.00000000000001,80.00000000000001,68.8614303290732,68.00750307587809,80.00000000000001,74.0054567824568,62.58226394923671,85.33833538391873,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,88.93733497380167,10.000000000000002,50.00000000000001,50.00000000000001,63.11359646233589,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001
74.70932016392982,75.53145581307916,100.0,90.00000000000001,80.00000000000001,80.00000000000001,62.15512980844989,82.79392837133528,80.00000000000001,80.00000000000001,80.00000000000001,68.62331438228274,64.87049974214003,69.03656014051127,80.00000000000001,90.00000000000001,52.65118419671577,90.00000000000001,90.00000000000001,51.767456131143845,46.97692799421818,59.060473678686314,73.82559209835789,65.88552630516598,76.12094735737261,79.61242688523974,67.65118419671577,71.19089255700291,70.9924104641691,50.00000000000001,50.00000000000001,61.767456131143845,80.00000000000001,79.19089255700291,64.32574379750243,79.61242688523974,90.00000000000001,66.8558582511389,80.00000000000001,64.32574379750243,50.00000000000001,64.32574379750243,64.32574379750243,74.7622250438484
38.769876551651656,40.00000000000001,39.504919756440124,0.0,12.937269138485433,19.40590370772815,40.00000000000001,40.00000000000001,26.270602471818766,0.0,0.0,40.00000000000001,40.00000000000001,55.4166153508637,12.673226341920158,19.40590370772815,63.70208074966355,26.270602471818766,0.0,69.50491975644013,60.170715318906254,65.28993121980584,30.000000000000004,75.08689715832521,29.93194285093789,19.40590370772815,28.504048652239586,39.40590370772816,40.00000000000001,30.81180741545629,38.81180741545629,56.27060247181877,0.0,31.40590370772815,40.00000000000001,26.270602471818766,39.603935805152105,40.00000000000001,29.504919756440124,40.00000000000001,39.151291011040215,40.00000000000001,40.00000000000001,39.54300285209858
66.59871451841902,63.12316615161958,78.3834299975879,70.40771288948595,63.60514192632397,68.06011599710546,41.988571923911834,70.70674399807031,70.00000000000001,70.00000000000001,70.00000000000001,48.97855259106093,45.076653352827854,60.65604101578773,67.84457333011717,78.06011599710546,44.91845742210282,80.00000000000001,80.00000000000001,51.66240161232309,36.63522075302402,59.96738296884113,64.95922871105142,57.629582632386786,67.93476593768226,78.06011599710546,59.91845742210281,68.06011599710546,58.383429997587875,50.00000000000001,35.203856444742975,53.27897161473521,76.1202319942109,61.263972441848416,51.71676333092121,70.00000000000001,88.70674399807031,45.69958097632573,78.3834299975879,45.32190525724517,40.00000000000001,51.71676333092121,56.23545641062746,72.35393538238883
60.34020053255666,70.00000000000001,67.1291304092789,30.733579260333425,37.15571950688895,58.55495649113467,48.11908184613252,68.5893113845994,62.36997099408978,38.55495649113467,37.144267875734045,48.11908184613252,48.11908184613252,56.109103564253225,52.83884054570519,57.14426787573405,40.84175369172758,62.36997099408978,37.144267875734045,51.50531404005239,46.56427544616025,52.45067910070315,31.475833336998456,58.89559649704635,54.301380803414254,58.55495649113467,48.693405855439146,70.00000000000001,70.00000000000001,68.5893113845994,61.08931138459939,46.74615462486328,30.000000000000004,61.08931138459939,70.00000000000001,62.36997099408978,70.00000000000001,43.74289821535901,65.24821225541142,58.11908184613251,68.5893113845994,68.5893113845994,59.81635586811358,68.5893113845994
79.16611406374862,27.85071278715922,50.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,23.50493885275582,34.80395108220466,50.00000000000001,50.00000000000001,50.00000000000001,29.470617748871323,25.86137615950499,70.00000000000001,50.00000000000001,40.00000000000001,80.00000000000001,50.00000000000001,50.00000000000001,80.00000000000001,66.83827218608916,80.00000000000001,70.00000000000001,70.00000000000001,59.59946950119866,50.00000000000001,56.999336876498326,34.205926623306986,23.50493885275582,10.000000000000002,0.0,80.00000000000001,60.00000000000001,32.20592662330699,16.838272186089153,40.00000000000001,50.00000000000001,29.470617748871323,60.00000000000001,16.838272186089153,0.29418089043854256,16.838272186089153,26.838272186089153,47.08148201792845
65.68212163077449,27.16026024302926,40.00000000000001,40.00000000000001,40.00000000000001,40.00000000000001,22.75694859661503,34.20555887729203,40.00000000000001,40.00000000000001,40.00000000000001,28.872225543958695,25.220241654241455,68.44181854066385,40.00000000000001,40.00000000000001,67.81854595692938,40.00000000000001,40.00000000000001,90.00000000000001,63.90882788687773,80.00000000000001,70.00000000000001,68.32195842840721,66.25483676554352,40.00000000000001,52.81854595692938,23.308338315938034,22.75694859661503,0.0,0.0,70.00000000000001,40.00000000000001,31.308338315938038,16.090281929948365,40.00000000000001,40.00000000000001,28.872225543958695,40.00000000000001,16.090281929948365,0.0,16.090281929948365,16.090281929948365,36.39102947379849
68.78958148901461,66.98598587865597,70.00000000000001,47.262511065912456,54.84167404394164,70.00000000000001,38.24315874581892,66.13125553295625,70.00000000000001,70.00000000000001,66.13125553295625,42.229528472110125,39.185803788407874,72.53392699058395,70.00000000000001,66.13125553295625,47.547497786817516,70.00000000000001,66.13125553295625,65.03166519121169,57.547497786817516,71.01899911472701,76.27374889340877,69.65192137447502,70.00000000000001,90.00000000000001,72.54749778681752,76.08178164225275,63.40148470187728,36.294818817461675,18.631255532956228,55.03166519121168,80.00000000000001,58.63125553295623,56.73481803521061,80.00000000000001,80.00000000000001,37.38785442816849,74.84167404394165,41.57649207915224,43.39094359331727,52.86607356816683,53.74196721573201,86.13125553295625
80.00000000000001,35.682951412984124,54.71106144472686,50.00000000000001,50.00000000000001,50.00000000000001,27.73682244868773,38.189457958950186,58.92588453727238,50.00000000000001,50.00000000000001,32.85612462561685,29.48870495601805,70.00000000000001,71.6944134029543,40.00000000000001,77.64446927763659,70.50790103194777,50.00000000000001,78.42964618509107,67.64446927763659,79.05778771105464,70.00000000000001,70.00000000000001,70.00000000000001,80.00000000000001,70.00000000000001,39.28418693842527,27.73682244868773,10.000000000000002,0.0,78.42964618509107,80.50790103194777,37.28418693842527,29.99604031929343,70.00000000000001,70.50790103194777,32.85612462561685,60.00000000000001,21.07015578202106,7.548838483464665,21.07015578202106,31.07015578202106,50.00000000000001
77.32283120341607,29.483994768622654,43.60766099934121,60.00000000000001,50.00000000000001,30.329193199209445,23.607660999341203,38.88612879947297,50.00000000000001,50.00000000000001,50.00000000000001,33.552795466139635,28.80656657086389,80.00000000000001,28.14354799912161,40.32919319920945,80.00000000000001,60.00000000000001,60.00000000000001,53.60766099934121,56.94099433267454,67.37799514229248,65.41149149901182,80.00000000000001,77.42991795527944,50.09296813709752,70.39505844344049,30.329193199209445,23.607660999341203,30.000000000000004,20.000000000000004,80.00000000000001,20.658386398418887,28.329193199209445,20.000000000000004,59.76377493788808,56.88612879947298,33.552795466139635,43.60766099934121,20.000000000000004,20.000000000000004,20.000000000000004,30.000000000000004,38.714763999391884
65.29998331466591,16.223564629655396,40.07552834879335,46.09063401855202,50.00000000000001,26.090634018552013,10.075528348793343,26.060422679034676,47.393756012368016,46.09063401855202,46.09063401855202,20.727089345701348,15.779024298965721,80.00000000000001,23.434037798391127,26.090634018552013,80.00000000000001,47.393756012368016,46.09063401855202,50.07552834879335,53.408861682126684,64.3504528703943,60.11329252319002,78.04531700927602,74.83600913616236,26.090634018552013,55.563001111550825,10.000000000000002,10.075528348793343,10.000000000000002,10.000000000000002,77.39375601236803,10.000000000000002,14.090634018552011,10.000000000000002,47.393756012368016,34.06042267903468,20.727089345701348,30.075528348793345,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,25.454333860424622
70.00000000000001,60.293622053572264,68.8677795741804,50.00000000000001,50.00000000000001,51.0847244677255,40.7846784424571,50.00000000000001,70.72314964515034,56.8677795741804,50.00000000000001,45.29440942063235,42.101152950677516,80.00000000000001,80.00000000000001,50.00000000000001,70.56611021290982,80.00000000000001,50.00000000000001,63.71074014193987,70.56611021290982,66.22644408516393,80.00000000000001,79.66623862531524,100.0,80.00000000000001,80.00000000000001,49.80939370512891,47.652458016637496,10.000000000000002,10.000000000000002,73.71074014193988,80.00000000000001,50.00000000000001,54.84116142094076,80.00000000000001,80.00000000000001,45.29440942063235,50.00000000000001,34.11801177579043,22.773734472783584,34.11801177579043,34.11801177579043,50.00000000000001
80.00000000000001,24.652913090220412,40.00000000000001,50.00000000000001,50.00000000000001,50.00000000000001,20.04065584773878,32.03252467819103,52.787466709574204,50.00000000000001,50.00000000000001,26.699191344857688,22.891990726633242,70.00000000000001,67.09060003218066,50.00000000000001,70.00000000000001,65.2464000367779,50.00000000000001,80.00000000000001,63.37398918107212,80.00000000000001,80.00000000000001,70.00000000000001,80.00000000000001,68.52497780638281,80.00000000000001,20.048787017286532,20.04065584773878,0.0,0.0,80.00000000000001,55.24640003677789,28.048787017286536,16.16145589064631,68.52497780638281,55.24640003677789,26.699191344857688,40.00000000000001,13.37398918107211,0.0,13.37398918107211,13.37398918107211,33.88368232098964
63.62286779434242,10.000000000000002,16.87637643098981,30.251651717187773,50.00000000000001,10.251651717187771,10.000000000000002,25.50110114479185,36.834434478125196,30.251651717187773,30.251651717187773,10.167767811458516,10.000000000000002,90.00000000000001,10.000000000000002,10.251651717187771,80.00000000000001,36.834434478125196,30.251651717187773,36.876376430989815,40.20970976432315,53.036894083705555,40.31456464648472,70.1258258585939,68.96385209010289,19.30289613881075,53.02249641045049,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,66.8344344781252,10.000000000000002,10.000000000000002,10.000000000000002,45.885678899748164,23.50110114479185,10.167767811458516,16.87637643098981,10.000000000000002,10.000000000000002,10.000000000000002,10.000000000000002,13.270501320913674
65.72151526432481,50.00000000000001,41.97335885011229,12.36803062013474,24.912020413423168,32.36803062013475,50.00000000000001,50.00000000000001,38.2453537467565,12.36803062013474,12.36803062013474,50.00000000000001,50.00000000000001,71.18401531006738,25.96447846681638,32.36803062013475,71.18401531006738,38.2453537467565,12.36803062013474,61.97335885011229,78.64002551677898,57.40573615723911,40.00000000000001,80.00000000000001,57.00259743880624,52.336245976892485,58.94475267119425,60.00000000000001,50.00000000000001,56.736061240269485,50.00000000000001,68.2453537467565,20.000000000000004,44.368030620134746,50.00000000000001,48.21356910351423,60.00000000000001,50.00000000000001,51.97335885011229,50.00000000000001,50.00000000000001,50.00000000000001,60.00000000000001,60.00000000000001
72.14254348698,60.00000000000001,51.71035659001105,22.052427908013264,34.70161860534218,42.052427908013264,60.00000000000001,60.00000000000001,48.03495193867551,22.052427908013264,22.052427908013264,60.00000000000001,60.00000000000001,81.02621395400665,35.6138087866814,42.052427908013264,81.02621395400665,48.03495193867551,22.052427908013264,71.71035659001106,78.37702325667773,67.18030564858091,50.00000000000001,90.00000000000001,53.48185871183891,47.52921663908591,64.63946644797643,60.00000000000001,60.00000000000001,56.10485581602652,60.00000000000001,78.03495193867552,20.000000000000004,54.05242790801327,60.00000000000001,53.51174066974815,60.00000000000001,60.00000000000001,51.71035659001105,60.00000000000001,60.00000000000001,60.00000000000001,60.00000000000001,60.00000000000001
65.68338761952815,40.00000000000001,38.770901191076845,10.000000000000002,22.35005428619481,28.525081429292214,40.00000000000001,40.00000000000001,35.68338761952815,10.000000000000002,10.000000000000002,40.00000000000001,40.00000000000001,59.262540714646114,33.62598760388697,18.525081429292214,69.26254071464612,45.03361925661521,10.000000000000002,68.77090119107685,65.43756785774353,64.66077244949444,30.000000000000004,69.26254071464612,45.93189220844747,42.46415048035993,48.77090119107685,38.52508142929222,40.00000000000001,29.05016285858442,37.05016285858443,65.68338761952815,19.350231637087067,30.525081429292214,40.00000000000001,49.62245667059586,48.366952589948546,40.00000000000001,38.770901191076845,40.00000000000001,37.892973470417445,40.00000000000001,40.00000000000001,38.86544725330171
81.7999812923104,69.2741583039513,82.53362659749216,90.00000000000001,90.00000000000001,83.05640579513667,64.21367149594722,77.37093719675778,90.00000000000001,90.00000000000001,90.00000000000001,72.03760386342445,67.89743271081191,86.54284110769463,82.28489532792963,83.05640579513667,60.00000000000001,88.79996792967496,90.00000000000001,63.653656529795526,47.54700482928056,77.663991020309,92.07998877538624,83.19998273136345,73.32798204061798,88.78971418488386,84.15997755077248,63.05640579513666,64.21367149594722,50.00000000000001,50.00000000000001,69.43998503384832,74.91277951994827,71.05640579513667,57.54700482928055,95.7333083897472,84.17090512643274,72.03760386342445,84.21367149594722,57.54700482928055,50.00000000000001,57.54700482928055,57.54700482928055,88.50492753472052
76.24173609292741,70.00000000000001,70.00000000000001,68.23299609484555,58.821997396563695,60.00000000000001,68.13916992096208,70.00000000000001,60.00000000000001,58.23299609484554,58.23299609484554,70.00000000000001,68.40500278939606,88.92148807965206,60.00000000000001,70.00000000000001,88.49008331151289,70.00000000000001,68.23299609484555,80.00000000000001,78.49008331151289,80.00000000000001,90.00000000000001,88.83852562424069,66.79206664921031,60.00000000000001,73.49008331151289,70.00000000000001,68.13916992096208,41.53400781030894,33.53400781030894,90.00000000000001,56.46599218969107,70.00000000000001,61.4725032542954,60.00000000000001,70.00000000000001,70.00000000000001,60.00000000000001,61.4725032542954,55.38143415022068,61.4725032542954,61.4725032542954,60.00000000000001
78.12540498611907,8.524176971522174,32.56785838581569,49.08143006297883,50.00000000000001,29.08143006297883,2.567858385815692,18.054286708652555,49.38762004198589,49.08143006297883,49.08143006297883,12.720953375319217,7.915307187842019,70.00000000000001,26.757144514420922,19.08143006297883,80.00000000000001,49.38762004198589,49.08143006297883,72.5678583858157,45.901191719149026,76.48673575927062,53.85178757872354,69.54071503148943,58.35320996725769,19.08143006297883,49.0532003187755,0.0,2.567858385815692,0.0,0.0,79.3876200419859,10.000000000000002,7.081430062978826,0.0,39.38762004198589,26.05428670865255,12.720953375319217,32.56785838581569,0.0,0.0,0.0,0.0,17.754946202291407
63.12366667180836,28.040177233053,52.87685866914075,50.00000000000001,40.00000000000001,31.452230402968897,22.87685866914075,36.3014869353126,40.00000000000001,40.00000000000001,40.00000000000001,30.968153601979267,26.75159314497779,70.00000000000001,30.502478225521003,41.4522304029689,80.00000000000001,50.00000000000001,50.00000000000001,72.87685866914076,56.21019200247408,80.00000000000001,69.31528800371113,80.00000000000001,63.39872000493602,35.61711929871337,61.74840000617002,21.452230402968897,22.87685866914075,10.000000000000002,10.000000000000002,70.00000000000001,22.90446080593779,29.452230402968897,16.210192002474084,44.164888895744475,44.3014869353126,30.968153601979267,32.87685866914075,16.210192002474084,10.000000000000002,16.210192002474084,16.210192002474084,27.27094646382223
71.49106101544743,80.00000000000001,77.57854643707381,78.0365309993886,62.0243539995924,70.00000000000001,80.00000000000001,80.00000000000001,70.00000000000001,58.036530999388596,58.036530999388596,80.00000000000001,80.00000000000001,56.27805229895494,70.00000000000001,80.00000000000001,40.00000000000001,78.27039031219559,68.0365309993886,59.19284881235794,40.00000000000001,67.51570928741477,51.940300358504196,52.9148255527207,55.791901301546424,65.32141468726324,53.789273218536906,80.00000000000001,80.00000000000001,71.92693800122284,63.92693800122283,49.19284881235794,44.34345231097276,80.00000000000001,79.96955750050952,65.32141468726324,78.27039031219559,80.00000000000001,70.00000000000001,79.96955750050952,79.94781285801632,79.96955750050952,79.96955750050952,70.00000000000001
77.74983840470338,40.00000000000001,70.16334526384644,54.481041154858325,76.85668455882842,54.19601431661571,16.85668455882841,45.773189630198445,79.46400954441047,74.19601431661572,71.83852773573702,19.65402743657221,16.85668455882841,72.10213902310821,50.21779368512856,41.83852773573701,76.9429946323515,79.46400954441047,71.83852773573702,24.79200835208074,20.439673229531238,46.63149379338038,41.21651521194537,71.28492610627053,65.18713599371365,44.19601431661571,52.10633989619791,40.00000000000001,40.00000000000001,37.64251341912131,30.142513419121308,64.0926726326448,50.00000000000001,30.142513419121308,40.00000000000001,69.46400954441047,56.13067621107714,15.025364348337893,57.020029822674836,26.856684558828412,37.64251341912131,37.64251341912131,28.734301050424353,43.947139816518
66.66597626800264,9.612417193478242,23.746785292934764,40.00000000000001,40.00000000000001,20.496142351521716,3.7467852929347605,18.997428234347808,40.00000000000001,40.00000000000001,40.00000000000001,13.66409490101448,8.925815965372655,80.00000000000001,18.329047057246353,20.496142351521716,70.00000000000001,40.00000000000001,40.00000000000001,73.74678529293477,57.0801186262681,87.49724453680123,65.62017793940215,80.00000000000001,76.79933721728253,39.38411070885855,69.74595681453792,0.4961423515217121,3.7467852929347605,0.0,0.0,70.00000000000001,0.9922847030434242,8.496142351521714,0.0,58.88796835733684,26.99742823434781,13.66409490101448,23.746785292934764,0.0,0.0,0.0,0.0,28.843186424247477
66.50410614782653,68.00821229565305,65.60985475478365,49.4888297961802,72.99255319745347,79.51231844347957,70.00000000000001,67.01231844347957,83.00821229565305,68.07404766400474,67.47651135270065,70.00000000000001,70.00000000000001,52.00351955527988,80.82748467642989,77.01231844347957,50.00000000000001,79.72132482484547,67.47651135270065,45.20328491826122,40.00000000000001,55.12197095095674,49.48270482522227,48.31148259799372,44.12048091029627,58.67214153043536,54.8584214684094,67.60985475478365,67.60985475478365,67.01231844347957,69.07161418155785,65.20328491826122,30.649710643287627,70.00000000000001,63.008212295653045,58.67214153043536,59.72132482484546,70.00000000000001,66.01642459130609,66.01642459130609,67.01231844347957,67.01231844347957,70.00000000000001,67.01231844347957
61.35039880902683,60.00000000000001,70.00000000000001,51.703042132646495,44.468694755097665,50.00000000000001,60.00000000000001,60.00000000000001,50.00000000000001,41.703042132646495,41.703042132646495,60.00000000000001,60.00000000000001,74.72891326488015,50.00000000000001,60.00000000000001,72.62047857083219,60.00000000000001,51.703042132646495,70.00000000000001,72.62047857083219,70.00000000000001,74.62880266580812,74.32344505448631,58.19005752270802,50.00000000000001,57.62047857083219,60.00000000000001,60.00000000000001,44.59391573470703,36.59391573470703,80.00000000000001,33.40608426529298,60.00000000000001,56.914131556127934,50.00000000000001,60.00000000000001,60.00000000000001,50.00000000000001,56.914131556127934,54.70993981050503,56.914131556127934,56.914131556127934,50.00000000000001
